submitted_on,water_point_name,latitude,longitude,chlorination_rehab_date,community_mobilised,functional_status_before,rating_bolts_nuts,rating_compression_cone,rating_cylinder,rating_flapper,rating_footvalve_bobbin,rating_footvalve_body,rating_footvalve_oring,rating_fulcrum_pin,rating_fulcrum_bearings,rating_handle,rating_hanger_pin,rating_hanger_bearings,rating_head_bolt,rating_plunger_bobbin,rating_plunger_body,rating_plunger_useal,rating_pump_head_case,rating_pump_head_cover,rating_rising_main,rating_rising_centralisers,rating_rods,rating_rod_centralisers,rating_rodhanger,rating_rope,rating_socket,rating_steel_cone,rating_top_sleeve,rod_count,broken_parts_fished_out,broken_parts_comments,silt_observed,corrosion_observed,slime_observed,rising_main_length_m,rope_attached,photos_of_removed_parts,pedestal_condition,pedestal_firm,photos_of_civil_work,latrines_within_30m,latrines_within_100m,cemetery_within_30m,waste_dumps_within_30m,difficult_access_by_car,chlorination_done,parts_chlorinated,parts_chlorinated_unknown,borehole_depth_m,water_depth_m,chlorine_water_buckets,hth_dissolved_properly,chlorinated_parts_installed,replaced_rising_main_length_m,replaced_rod_count,replaced_bolts_nuts_tick,replaced_bolts_nuts_count,replaced_compression_cone_tick,replaced_compression_cone_count,replaced_cylinder_tick,replaced_cylinder_count,replaced_flapper_tick,replaced_flapper_count,replaced_footvalve_bobbin_tick,replaced_footvalve_bobbin_count,replaced_footvalve_body_tick,replaced_footvalve_body_count,replaced_footvalve_oring_tick,replaced_footvalve_oring_count,replaced_fulcrum_pin_tick,replaced_fulcrum_pin_count,replaced_fulcrum_bearings_tick,replaced_fulcrum_bearings_count,replaced_handle_tick,replaced_handle_count,replaced_hanger_pin_tick,replaced_hanger_pin_count,replaced_hanger_bearings_tick,replaced_hanger_bearings_count,replaced_head_bolt_tick,replaced_head_bolt_count,replaced_plunger_bobbin_tick,replaced_plunger_bobbin_count,replaced_plunger_body_tick,replaced_plunger_body_count,replaced_plunger_useal_tick,replaced_plunger_useal_count,replaced_pump_head_case_tick,replaced_pump_head_case_count,replaced_pump_head_cover_tick,replaced_pump_head_cover_count,replaced_rising_main_tick,replaced_rising_main_count,replaced_rising_centralisers_tick,replaced_rising_centralisers_count,replaced_rods_tick,replaced_rods_count,replaced_rod_centralisers_tick,replaced_rod_centralisers_count,replaced_rodhanger_tick,replaced_rodhanger_count,replaced_rope_tick,replaced_rope_count,replaced_socket_tick,replaced_socket_count,replaced_steel_cone_tick,replaced_steel_cone_count,replaced_top_sleeve_tick,replaced_top_sleeve_count,functionality_after,time_to_fill_20l_bucket,strokes_to_yield_water
24/02/2020,Wanama borehole 1,-15.8693765,35.3935475,20/02/2020,Yes,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,No,NA,No,No,NA,3,Yes,NA,Minimal Wear,Yes,https://api.mwater.co/v3/images/46a3fcef856f49b1bb478d8416ba8f4c,Yes,Yes,No,No,No,Yes,NA,NA,27,26,27,Yes,Yes,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,Functional,43.871,1
1/7/2019,Wanama borehole 3,-15.8707732,35.3990032,21/02/2020,Yes,Functional,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,No,NA,No,Yes,No,3,Yes,NA,Minimal Wear,Yes,https://api.mwater.co/v3/images/bdb3e570c05a470791e931622c0dd060,Yes,No,No,No,No,Yes,NA,NA,45,44,45,Yes,Yes,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,Functional,39.748,1
24/02/2020,Wanama borehole 3,-15.8707732,35.3990032,24/02/2020,Yes,Functional,2,3,3,3,3,2,2,3,3,3,2,3,2,3,2,2,3,2,2,2,2,2,3,2,3,3,3,12,No,No broken part to be replaced but the water is contaminated so it will be shock clorinated,No,No,No,36,Yes,NA,Minimal Wear,Yes,https://api.mwater.co/v3/images/33d999f3e3a74c29ad1ca2f956d1f1e9,Yes,Yes,No,No,No,Yes,NA,NA,40,36,36,Yes,Yes,36,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,35.4,1
7/3/2020,Mauni primary school borehole,-15.8705346,35.4000628,24/02/2020,Yes,Functional,2,3,2,2,2,3,2,2,3,2,2,3,1,3,2,3,1,1,2,2,2,3,2,2,2,3,2,10,No,No broken part to this borehole but it will be clorinated due to postive ecoli,No,No,No,30,Yes,NA,Minimal Wear,Yes,https://api.mwater.co/v3/images/a254ccfd4adb4e76bc377ca1dd687d02; https://api.mwater.co/v3/images/8e8691474aff46aab49143fd5ac053d7,Yes,Yes,No,No,No,Yes,NA,NA,35,30,30,Yes,Yes,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,46.63,1
20/06/2019,Mandawa Village Borehole,-15.8557772,35.545796,21/02/2020,Yes,Functional,2,2,2,2,3,2,3,2,3,1,2,3,1,3,2,3,1,1,2,2,2,2,2,2,2,2,1,10,No,NA,No,No,No,28,Yes,NA,Minimal Wear,Yes,https://api.mwater.co/v3/images/eef7e02e7d2e4e7cb811b0a264330552,No,Yes,No,No,No,Yes,NA,NA,29,28,28,Yes,Yes,28,10,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,Functional,45.725,2
17/06/2019,Sanyiwa village Borehole,-15.8464037,35.5477356,24/02/2020,Yes,Functional,2,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,1,1,2,1,3,2,1,2,1,2,10,No,NA,No,No,No,3,Yes,https://api.mwater.co/v3/images/b33225597f4c4a718665fe9f28e85fe1,Minimal Wear,Yes,https://api.mwater.co/v3/images/b3f1b75d7b904b98bc2916fc7e486bee,Yes,No,No,No,No,Yes,NA,NA,27,27,26,Yes,Yes,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,Functional,41.747,2
6/12/2019,Sanyiwa village Borehole,-15.8464037,35.5477356,24/02/2020,Yes,Functional,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,9,No,NA,No,No,No,3,Yes,https://api.mwater.co/v3/images/3a3bf8c5536f4151a3f4640c0a66e49a,As New,Yes,https://api.mwater.co/v3/images/0a7d8ff770774ef6bcad54b9705bd047,No,Yes,No,No,Yes,Yes,NA,NA,27,27,27,Yes,Yes,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,Functional,46.95,1
1/7/2019,Nthokole  village,-15.7908001,35.4819166,24/02/2020,Yes,Functional,1,3,2,2,2,3,2,2,3,2,2,3,2,2,3,3,1,1,2,2,2,3,3,3,2,3,3,14,No,"Borehole is okay but it needs clorination.

In addition the sanitation around the borehole is not good mainly because the community concentrate on using the taped water hence no attention to the bore hole's sanitation.",No,No,No,40,Yes,NA,Minimal Wear,Yes,https://api.mwater.co/v3/images/e255ddb1d9c34d85a14a478d407f4bbd; https://api.mwater.co/v3/images/0734dbaa39054bf7ba3748daccf80906,No,Yes,No,No,No,Yes,NA,NA,45,40,40,Yes,Yes,40,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,53.611,1
27/02/2020,Nthokole  village,-15.7908001,35.4819166,24/02/2020,Yes,Functional,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,1,2,2,2,1,1,13,No,NA,No,No,No,3,Yes,NA,Minimal Wear,Yes,https://api.mwater.co/v3/images/29d350f2290049db8bd7f9c19cfcce74,No,Yes,No,No,No,Yes,NA,NA,36,35,36,Yes,Yes,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,Functional,41.68,1
5/7/2019,Sagawa water point1,-15.6866362,35.3377739,24/02/2020,Yes,Functional,3,2,2,2,2,3,3,2,3,2,3,3,2,3,3,2,2,3,2,2,3,2,2,3,2,3,3,10,No,The borehole is producing dirty water. It is contaminated needing clorination,No,No,No,30,Yes,NA,Moderate Wear,Yes,https://api.mwater.co/v3/images/04f7144661aa4259ae690d17f8a868ab; https://api.mwater.co/v3/images/c73b962d8d76446b87557e17b9014b04,No,Yes,No,No,No,Yes,NA,NA,40,30,30,Yes,Yes,30,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,52.13,1
18/06/2019,Kamwendo health post watervpoint,-15.6689762,35.4730724,24/02/2020,Yes,Functional,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,8,No,NA,No,No,No,3,Yes,https://api.mwater.co/v3/images/e79b02e3e0924fd1afcd8fd4c6d0a9d4,Minimal Wear,Yes,https://api.mwater.co/v3/images/8399348cdcbf47cc8b29f7a34cd8421e,No,Yes,No,No,No,Yes,NA,NA,27,24,24,Yes,Yes,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,Functional,45.901,1
5/7/2019,Tepani water point 1,-15.6810867,35.4707803,26/02/2020,Yes,Functional,2,2,3,2,3,3,3,2,3,1,2,3,1,3,2,3,1,1,2,3,1,3,1,2,2,2,2,2,No,NA,No,No,No,7,Yes,NA,Minimal Wear,Yes,https://api.mwater.co/v3/images/c2da2f6a48c5419cafed35d0b3115306,No,No,No,No,Yes,Yes,NA,NA,7,6,6,Yes,Yes,7,3,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,NA,35.427,1
25/06/2019,Basen borehole 2,-15.6284883,35.5129509,26/02/2020,Yes,Functional,2,1,2,2,3,2,3,2,3,1,2,3,1,3,2,3,1,1,2,3,2,3,2,2,2,1,1,4,No,NA,Yes,Yes,No,10,Yes,NA,As New,Yes,https://api.mwater.co/v3/images/d79da6f317b841f39ce69ae81d1b03cd,No,Yes,No,No,No,Yes,NA,NA,10,9,9,Yes,Yes,10,4,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,Functional,42.16,1
25/06/2019,Lindani Water point,-15.629474,35.5136497,26/02/2020,Yes,Functional,1,2,2,1,2,1,2,2,2,1,2,3,1,3,2,3,1,1,2,3,2,3,2,2,2,1,1,8,No,NA,No,No,No,24,Yes,NA,As New,Yes,https://api.mwater.co/v3/images/cbc4d17c3592460b91a51b2c2e8b89f2,No,No,No,No,No,Yes,NA,NA,24,16,16,Yes,Yes,24,8,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,Functional,54.681,4
8/7/2019,Labson water point,-15.6242298,35.4946623,26/02/2020,Yes,Non-functional,1,2,1,1,1,1,2,2,2,1,1,2,1,2,2,2,1,1,2,3,3,2,1,1,2,2,2,9,No,The borehole is almost non functional as it is just able to produce between 60 to 100 lites a day with about 80% of water being drowed early in the morning. During dry season the borehole is completely dry. As such no test was done and hence was not able to clorinate it.,No,No,No,26,Yes,NA,Minimal Wear,Yes,https://api.mwater.co/v3/images/8bbc629be03c45639ebde25f987c9c9b,No,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,26,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non-functional,NA,NA
1/7/2019,Piyasi water point1,-15.625100399999999,35.5303783,26/02/2020,Yes,Functional,1,1,2,1,2,2,3,2,2,1,1,3,1,3,2,3,1,1,2,3,1,3,2,2,2,1,1,12,No,NA,No,No,No,48,Yes,NA,As New,Yes,https://api.mwater.co/v3/images/87dfad0b55ed4a089998c02bc57d3374,No,No,No,No,No,Yes,NA,NA,48,40,40,Yes,Yes,48,12,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,FALSE,0,TRUE,0,TRUE,0,TRUE,0,Functional,57.661,3
26/02/2020,Piyasi water point1,-15.625100399999999,35.5303783,26/02/2020,Yes,Functional,1,1,2,1,2,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,2,2,1,1,2,1,1,9,No,NA,No,No,No,3,Yes,https://api.mwater.co/v3/images/3fea7cb967644c64b02233ed1ac569fb,As New,Yes,https://api.mwater.co/v3/images/57ecc3c51fba400f8f3a244315da224e,No,No,No,No,Yes,Yes,NA,NA,27,27,27,Yes,Yes,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,Functional,47.05,1
17/06/2019,Kamwendo ll borehole,-15.66597637,35.47742296,26/02/2020,Yes,Functional,1,2,1,2,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,9,No,NA,No,No,No,3,Yes,https://api.mwater.co/v3/images/21a712073f2545f091d53d48f941e7b4,As New,Yes,https://api.mwater.co/v3/images/13481c8785864f43ac12a0dce0c7b006,No,Yes,No,No,No,Yes,NA,NA,30,27,27,Yes,Yes,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,Functional,57.912,1
5/7/2019,Kamwendo ADMARC borehole,-15.66863279,35.47520837,26/02/2020,Yes,Functional,2,2,2,3,3,2,3,2,3,1,2,3,1,3,2,3,1,1,2,3,2,3,2,2,2,1,1,12,No,NA,No,No,No,35,Yes,NA,Moderate Wear,Yes,https://api.mwater.co/v3/images/8fe8f6ea5dd84e8990f66d858cfad9b6,No,Yes,No,No,No,Yes,NA,NA,35,30,30,Yes,Yes,34,12,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,NA,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,Functional,45.97,2
8/7/2019,Walosa Borehole,-15.63734922,35.52392084,26/02/2020,Yes,Functional,5,1,1,2,1,1,1,2,3,1,4,4,2,1,2,4,2,1,2,1,1,5,1,2,1,1,1,9,No,NA,No,No,No,24,Yes,NA,Moderate Wear,Yes,https://api.mwater.co/v3/images/c4b2a5b4c72048e6a4e1e3d2293da70e,Yes,Yes,Yes,Yes,No,Yes,NA,NA,24,23,24,Yes,Yes,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,Functional,43.381,1
20/06/2019,Khokholiwa borehole 1,-15.6913165,35.4887764,27/02/2020,Yes,Functional,2,3,2,2,3,2,2,2,3,2,2,3,1,2,2,3,1,1,2,2,3,2,3,2,2,2,2,13,Yes,The borehole is in good condition but it is producing dirty water.,No,No,No,39,Yes,NA,Minimal Wear,Yes,https://api.mwater.co/v3/images/9429f9721f684ac08566c2c382775b2a; https://api.mwater.co/v3/images/cf55aa1ae5724bc287f70f90f7229487,No,Yes,No,No,No,Yes,NA,NA,45,39,39,Yes,Yes,39,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,58.181,1
4/12/2019,Khokholiwa borehole 1,-15.6913165,35.4887764,27/02/2020,Yes,Functional,2,3,2,3,3,2,2,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,3,3,2,3,9,No,The borehole is functional but it needs clorination because it has postive ecoli,No,No,No,27,Yes,NA,Moderate Wear,Yes,https://api.mwater.co/v3/images/39ad9cdc275f418e9214493d34e3b069; https://api.mwater.co/v3/images/9e59bfc46efe4b74b43eefbd9d7513dd,Yes,Yes,No,No,No,Yes,NA,NA,35,29,29,Yes,Yes,29,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,72.24,1
26/02/2020,Khokholiwa borehole 1,-15.6913165,35.4887764,27/02/2020,Yes,Functional,3,3,2,3,2,2,3,2,3,2,3,2,3,3,2,3,3,3,3,2,2,2,2,3,2,3,2,10,No,The borehole is okay but it just need clorination,No,No,No,30,Yes,NA,Moderate Wear,Yes,https://api.mwater.co/v3/images/f113a00e2bf042d3ac2b846afb8afaa2,Yes,Yes,No,No,No,Yes,NA,NA,35,30,30,Yes,Yes,30,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,70.37,2
8/7/2019,Kamwendo borehole 4,-15.6666141,35.4735132,27/02/2020,Yes,Functional,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,8,No,NA,No,No,No,3,Yes,https://api.mwater.co/v3/images/f890fc718987409db091196605522305,As New,Yes,https://api.mwater.co/v3/images/9a2acf1769ab4ee8a4477c8ef70a6685,No,Yes,No,No,Yes,Yes,NA,NA,27,24,24,Yes,Yes,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,Functional,44.864,1
28/02/2020,Kamwendo borehole 4,-15.6666141,35.4735132,27/02/2020,Yes,Functional,2,3,3,2,3,2,3,3,3,3,3,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,10,No,The borehole is functioning properly but it needs clorination since it has postive result on ecoli test,No,No,No,30,Yes,NA,Moderate Wear,Yes,https://api.mwater.co/v3/images/e12ed01d9379460dad5a2b1ba18fb851; https://api.mwater.co/v3/images/a879cc5b275345fd92746be103502f61,No,Yes,No,No,No,Yes,NA,NA,32,30,30,Yes,Yes,30,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Functional,47.541,1
2/7/2019,Sanjale school borehole,-15.79073,35.4875467,27/02/2020,Yes,Functional,1,2,1,2,1,1,2,1,1,1,NA,2,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,12,No,NA,No,No,No,3,No,https://api.mwater.co/v3/images/8b63faba4bdb4e9cb0a632e98813d2e5,As New,Yes,https://api.mwater.co/v3/images/99d4245331c141399332a34dc39026e3,No,Yes,No,No,No,Yes,NA,NA,39,36,36,Yes,Yes,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,Functional,44.668,1
28/06/2019,Chanje borehole 2,-15.7635367,35.471785,28/02/2020,Yes,Functional,1,2,2,2,1,1,1,2,1,2,2,1,1,1,2,1,2,1,2,2,1,2,1,2,1,1,1,8,No,NA,No,No,No,3,Yes,NA,Minimal Wear,Yes,https://api.mwater.co/v3/images/bdddb9dbb9414b78a8f9633bc247da2f,Yes,Yes,No,No,No,Yes,NA,NA,24,23,24,Yes,Yes,0,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,Functional,39.741,2
25/06/2019,Chikonde primary school borehole,-15.8623783,35.4292117,28/02/2020,Yes,Partially Functional,2,2,2,2,3,2,4,2,2,1,2,3,1,2,2,4,2,2,2,2,2,3,2,2,2,1,1,8,No,NA,No,No,No,36,Yes,NA,Significant Wear,Yes,https://api.mwater.co/v3/images/d3f03381cde8476c8d88b775608c27c0,No,Yes,No,No,No,Yes,NA,NA,38,36,36,Yes,Yes,38,8,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,Functional,41.78,4
24/02/2020,Chikonde primary school borehole,-15.8623783,35.4292117,28/02/2020,Yes,Functional,1,1,1,1,2,1,2,1,2,1,2,2,1,2,2,2,1,1,1,2,1,2,2,1,1,1,1,8,No,NA,No,No,No,3,Yes,https://api.mwater.co/v3/images/bef101d0bc91456bbfdc6b17c1429318,As New,Yes,https://api.mwater.co/v3/images/cb888ef8904c48fa8507218af2796034,No,Yes,No,No,Yes,Yes,NA,NA,26,24,24,Yes,Yes,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,Functional,46.816,1
18/06/2019,Chilanga borehole 2,-15.9280614,35.4830517,28/02/2020,Yes,Functional,1,2,1,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,2,1,2,1,1,2,1,2,10,No,NA,No,No,No,3,Yes,NA,Minimal Wear,Yes,https://api.mwater.co/v3/images/1320c649925d41c7ba12317009999b67,Yes,Yes,No,No,No,Yes,NA,NA,27,26.5,27,Yes,Yes,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,Functional,40.742,2
5/12/2019,Chilanga borehole 2,-15.9280614,35.4830517,28/02/2020,Yes,Functional,2,2,3,2,3,2,3,2,3,1,2,3,1,3,2,3,1,1,2,2,2,3,2,2,2,1,1,3,No,NA,Yes,No,No,6,Yes,NA,Minimal Wear,Yes,https://api.mwater.co/v3/images/2fbc52187cfc4035a5a3f75ab4f1ee7e,No,No,No,No,Yes,Yes,NA,NA,6,5,5,Yes,Yes,6,3,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,TRUE,0,Functional,47.66,2
